""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm115996"	-4.85254946695429	4.01446233753863	139.253615983636	3.87644556084522e-32	2.05210805227835e-29
"PladumEVm064753"	3.47266988091272	2.68035501886594	137.742458533353	8.29685774601624e-32	4.32662556400092e-29
"PladumEVm048242"	6.95219349267653	0.484464797697848	137.419795441326	9.76070445178938e-32	5.01513607119219e-29
"PladumEVm091242"	8.79081814007732	6.26151200842663	135.291530357214	2.85081748144012e-31	1.44354655049328e-28
"PladumEVm096958"	14.1039941908048	-0.288553010512164	134.637198664037	3.96363316723998e-31	1.97836256043139e-28
"PladumEVm085825"	-4.55087916331351	5.28705614248023	134.260177554888	4.79250675611639e-31	2.35838582467536e-28
"PladumEVm048398"	-5.40836003575111	4.49534409249896	132.827383910212	9.86247841785366e-31	4.7859046311304e-28
"PladumEVm016215"	-4.29322786500685	1.35790206980402	129.643485107909	4.90401700866238e-30	2.34714315432404e-27
"PladumEVm016424"	4.74527696040875	2.30347290578142	128.169991628259	1.03029616694163e-29	4.86452942929371e-27
"PladumEVm023823"	4.1174928787275	4.76083828078057	127.623441128769	1.35693172258216e-29	6.3213116607064e-27
"PladumEVm022636"	5.39771954342605	1.51632139058914	126.791563952462	2.06346153904768e-29	9.43399464034986e-27
"PladumEVm005535"	2.90854778803221	4.12843172122179	126.776577699417	2.0791023993444e-29	9.43399464034986e-27
"PladumEVm056579"	-4.5370193920351	5.80119341762306	125.251868922449	4.48280091012989e-29	2.00800744870549e-26
"PladumEVm104776"	-4.94307236230821	6.07074361813889	124.934011906622	5.26155968478465e-29	2.32700802312267e-26
"PladumEVm017644"	-4.49711097029599	2.86886867288187	123.853903852574	9.06803763970129e-29	3.94742497336009e-26
"PladumEVm032554"	3.94334232682823	3.28722380917268	123.835742127143	9.15141883975408e-29	3.94742497336009e-26
"PladumEVm022066"	4.55527289860597	1.67065399603882	123.03341873005	1.37119811959276e-28	5.84247452444528e-26
"PladumEVm032374"	-4.80589528570511	3.54168577787272	122.74597931526	1.58495466564353e-28	6.67189530878545e-26
"PladumEVm128809"	-5.78283638714079	2.13614937368464	122.642588563552	1.66973663713298e-28	6.94511051961776e-26
"PladumEVm027508"	2.62723401289027	4.83738295586808	122.572123318686	1.73010376842848e-28	7.11154065472032e-26
"PladumEVm078739"	-3.47403531532	6.18889986877613	121.602074619511	2.82106920989195e-28	1.14610857121413e-25
"PladumEVm015749"	2.80152981877439	2.61868731693996	121.151716057195	3.53997998970253e-28	1.4216478259795e-25
"PladumEVm060419"	-5.32334341227122	3.5200829529278	121.114466231263	3.60707539267895e-28	1.43213189937284e-25
"PladumEVm031309"	3.7333853294609	3.97445624215589	120.974963943682	3.86984920022347e-28	1.51919844052368e-25
"PladumEVm102911"	-3.67608741930292	5.00638866730629	119.226699842853	9.34189932170789e-28	3.62662911556836e-25
"PladumEVm031671"	4.45003285204809	1.37637126851316	118.518790703051	1.33483615118327e-27	5.12503739408706e-25
"PladumEVm092573"	6.90566840400626	1.86759982935204	118.026629334144	1.7107571959652e-27	6.49697235541612e-25
"PladumEVm014633"	3.42749175234174	3.10751440551058	117.958767851064	1.7703012067354e-27	6.65081224323958e-25
"PladumEVm021106"	-3.25160975402167	2.4249511167011	117.909245117788	1.81505834484024e-27	6.74641739472055e-25
"PladumEVm026885"	2.72769704218088	4.29597484279698	117.14230607142	2.67191835851583e-27	9.82675321349312e-25
"PladumEVm014907"	3.77932151314606	3.83569001410155	116.61575981395	3.48436342946747e-27	1.26812681106421e-24
"PladumEVm068187"	-6.03798218070588	3.8374032149478	116.279985008097	4.12716507480172e-27	1.48658784070616e-24
"PladumEVm081354"	-7.42988680800488	3.72046990083824	116.157046129119	4.39110264421224e-27	1.56551770700134e-24
"PladumEVm039687"	3.25456643430324	2.28452542352104	115.054389475464	7.65683429389588e-27	2.70224377166089e-24
"PladumEVm037577"	3.55866215739987	1.9564576275529	113.983916946308	1.31369702926942e-26	4.58992605056441e-24
"PladumEVm029086"	4.01738002809336	4.49799525530187	113.859212457767	1.39896920061112e-26	4.83946385150019e-24
"PladumEVm101984"	-2.91702332812149	4.81039986758732	113.78316606042	1.45366406737116e-26	4.97936949508637e-24
"PladumEVm028668"	7.6986067220454	2.24517998205713	113.640303189785	1.56226444403521e-26	5.29941334079091e-24
"PladumEVm070914"	5.94558809828278	2.54112273159591	111.38643660382	4.8691302716911e-26	1.63579367848669e-23
"PladumEVm076567"	-4.00861947313105	5.00266726873885	110.966355797767	6.01834580889231e-26	2.0026188973037e-23
"PladumEVm097205"	-4.25147261250182	1.72137015658957	109.999870502412	9.79971400868996e-26	3.23011516744923e-23
"PladumEVm059175"	-3.89358125352635	5.43106095420888	109.596253031746	1.20127416320205e-25	3.92255308300153e-23
"PladumEVm057733"	-5.44173977294167	2.00244099431184	109.529689932806	1.24229789311667e-25	4.01894871181513e-23
"PladumEVm048313"	16.077616443161	-0.572578165197149	109.352576379515	1.35840959491185e-25	4.35426356299312e-23
"PladumEVm047933"	-5.94655707627378	5.33110528103437	109.239331245706	1.4382774178514e-25	4.56836133657363e-23
"PladumEVm080299"	-3.5522086556036	6.70322315886885	108.961547229704	1.65464899603449e-25	5.20826858310353e-23
"PladumEVm037147"	2.60343964215937	3.94983896819168	108.069223685226	2.59552730308791e-25	8.09688646808824e-23
"PladumEVm003040"	-4.29390125497145	2.63425990567538	108.003595335246	2.68291053090437e-25	8.29541690612989e-23
"PladumEVm023167"	2.58305585746397	8.2977962279441	107.875490391305	2.8620483902859e-25	8.77167620247362e-23
"PladumEVm103572"	13.5818860840927	-0.391123407138087	107.139868594892	4.14834258799145e-25	1.26033862332029e-22
"PladumEVm068229"	6.40119570816462	0.896234946751831	106.798686885459	4.92766865554235e-25	1.48420530306891e-22
"PladumEVm092610"	4.83289949944014	1.21235075584232	106.718369278993	5.13148051486868e-25	1.53238288640168e-22
"PladumEVm064818"	-3.82306837336016	7.74969628949733	106.640831031421	5.33623443874597e-25	1.58002283945208e-22
"PladumEVm014093"	2.78995524997302	4.22273128113415	106.072487144683	7.10867619234265e-25	2.08714317213664e-22
"PladumEVm028943"	3.80868215465372	2.74524717672066	105.936913290505	7.61203770427035e-25	2.21630821124585e-22
"PladumEVm067590"	-10.3334327797592	1.11895987765635	104.809513201205	1.34460250197896e-24	3.88256750550768e-22
"PladumEVm015186"	2.98558583548372	4.7185274913243	104.548690788055	1.53377607615136e-24	4.38632017818141e-22
"PladumEVm111573"	-4.45437036838415	2.46338883311165	104.535309433622	1.54416950089102e-24	4.38632017818141e-22
"PladumEVm043365"	4.03523535787548	4.5788680323976	104.140095798054	1.88504611454349e-24	5.31142146742217e-22
"PladumEVm015569"	3.70064349077961	7.01626133065841	103.917890651989	2.10876663627668e-24	5.89425580038968e-22
"PladumEVm022594"	3.50789833555171	3.99687808416261	103.715962733718	2.33502320913068e-24	6.47487110347754e-22
"PladumEVm027005"	4.12848550550411	1.96017617869838	103.597601288809	2.47877122508185e-24	6.81935337268776e-22
"PladumEVm031101"	-6.20895755513568	2.1118649953919	102.842203624264	3.62934897476218e-24	9.90670498665748e-22
"PladumEVm102960"	-8.6029533495151	3.40095770546278	102.665001275985	3.9689465569468e-24	1.07496917638112e-21
"PladumEVm021452"	-4.86958998262027	7.30590828546395	102.428455546124	4.47231181649792e-24	1.2019854042817e-21
"PladumEVm085063"	-4.95663029207501	5.37913068748721	102.132804384948	5.19215775933232e-24	1.3847999996436e-21
"PladumEVm103416"	-5.25141609166531	4.45770161319179	101.977154039928	5.61657954402995e-24	1.48664903552168e-21
"PladumEVm046196"	-3.64756552426298	3.50061133514762	100.84646200982	9.93971946241065e-24	2.611156829302e-21
"PladumEVm059792"	2.40445847031886	4.82538353408743	100.424952743955	1.22969095512321e-23	3.20628151351118e-21
"PladumEVm039694"	2.97112181777509	4.24108532352468	100.36478138978	1.26762179139424e-23	3.28069909403876e-21
"PladumEVm003055"	2.55140389827411	3.74468666511476	100.104147265031	1.44590437403473e-23	3.71459212679409e-21
"PladumEVm070730"	-3.63553057797073	3.22584752438689	100.029881334064	1.50115072729832e-23	3.82837264679387e-21
"PladumEVm109730"	4.86677367174936	2.90705523359216	100.012845412911	1.51411856447769e-23	3.83346293654248e-21
"PladumEVm040047"	-4.26043566764104	4.73973094192181	99.7070453891663	1.76691552850743e-23	4.44131378780728e-21
"PladumEVm016010"	3.15792338274824	3.13433344491548	99.3077869732683	2.16156465785862e-23	5.39449339863732e-21
"PladumEVm045829"	6.36850174706618	7.38974480992952	99.0761442032936	2.42977566724128e-23	6.02084624381155e-21
"PladumEVm074020"	-5.4824736901	3.11444291631406	98.9044934313642	2.64977475021262e-23	6.51975211251258e-21
"PladumEVm037884"	-4.27478115998933	9.71093090485105	98.6858348879716	2.95911189580573e-23	7.2299587781508e-21
"PladumEVm035804"	-5.01571462823632	0.954269844679723	98.3683596269712	3.47365296624549e-23	8.42819173525354e-21
"PladumEVm025233"	2.96404124360838	7.9576508844816	98.2220516218689	3.74001855681841e-23	9.01189712804679e-21
"PladumEVm066360"	-10.7818229044301	-0.321377198190579	98.1122234008342	3.95331007433689e-23	9.46059593748332e-21
"PladumEVm072801"	4.74928931848662	1.81347687699994	97.7859191748586	4.66150624421537e-23	1.10794807256218e-20
"PladumEVm014318"	-4.01235852543424	8.70808596256694	97.4467981984383	5.53229219462659e-23	1.3060321418112e-20
"PladumEVm021059"	4.90678730777228	0.731234248504957	97.3481756423815	5.81482039415799e-23	1.3635168439697e-20
"PladumEVm041868"	-3.66539593271046	2.14067051299193	96.1383557544848	1.07129105167333e-22	2.49532253696097e-20
"PladumEVm068488"	-3.23532708202864	6.10927945394647	96.0763514545807	1.10537301886024e-22	2.55765747721576e-20
"PladumEVm045849"	5.58050449352901	3.76372524896223	95.5707188759265	1.42701536218027e-22	3.28016379863267e-20
"PladumEVm004084"	2.44115877484674	4.92479620045993	94.9013508995834	2.00113228532695e-22	4.56977522333583e-20
"PladumEVm053711"	5.99866261672892	2.05248524658546	94.8518108658085	2.05184424835826e-22	4.65515494762268e-20
"PladumEVm025503"	9.08967567505507	3.03245974368108	93.3304690769404	4.42526924997646e-22	9.97512789193081e-20
"PladumEVm023175"	-4.0624369727671	1.1221752490393	93.2064555211878	4.71141918368542e-22	1.05520689012042e-19
"PladumEVm020011"	3.78351085686806	3.61351187298349	92.9367097817514	5.39936626652982e-22	1.20158253494449e-19
"PladumEVm025050"	2.46334673236757	4.10313626545993	92.8435274293587	5.65966146067378e-22	1.25153741629419e-19
"PladumEVm015807"	2.66566681984981	4.84868729276414	92.2474447719591	7.64888427685143e-22	1.68078218710008e-19
"PladumEVm009778"	3.02529320840967	8.1914588511842	92.1144909607552	8.18041590594953e-22	1.78634719586232e-19
"PladumEVm095904"	-4.00661045281015	3.8647480935934	91.4317882591802	1.15505944984827e-21	2.50662249181669e-19
"PladumEVm022618"	-3.58951972269375	9.1241491116383	91.4035196976221	1.17167868755727e-21	2.52699269534342e-19
"PladumEVm020226"	4.61743064138245	4.57716072308991	90.8415245179898	1.55652315323083e-21	3.33640260433939e-19
"PladumEVm021968"	9.19879289458478	0.0414197901468073	90.4967255007045	1.85283279850327e-21	3.94732470407961e-19
"PladumEVm037562"	-6.61779022134472	2.45980262100055	90.4538039487992	1.89346543125697e-21	4.00944173955681e-19
"PladumEVm111875"	-2.90481263262934	3.58226831242449	89.3890749379001	3.24322663535382e-21	6.82621056702572e-19
"PladumEVm080176"	-7.40728088883325	2.52210395431768	89.2986727629355	3.39486834272733e-21	7.10259311536229e-19
"PladumEVm041409"	3.97194957826124	1.80310133704205	89.1793218334315	3.60598494603377e-21	7.49937547794488e-19
"PladumEVm014897"	3.01313354162416	2.98745710517582	88.7665775606083	4.44258828503405e-21	9.14265872359223e-19
"PladumEVm020736"	5.78442813640786	4.0189635480282	88.7639589538207	4.44847300440962e-21	9.14265872359223e-19
"PladumEVm046400"	-2.85379771842022	7.15130239820622	88.6968839496105	4.60189552557362e-21	9.4026682905273e-19
"PladumEVm013930"	-3.56478611647338	5.44376019026057	88.3414585441479	5.50769178307737e-21	1.11879792563337e-18
"PladumEVm044330"	6.14823326502605	4.58177390130654	88.0404465786246	6.41296372214176e-21	1.29515918779139e-18
"PladumEVm031862"	5.68963100878403	1.43838552158221	86.9424756955364	1.11723939313293e-20	2.24340385957881e-18
"PladumEVm043973"	-4.03102798450358	7.01830768980433	86.7266088773589	1.24608931046683e-20	2.48783510962289e-18
"PladumEVm028164"	3.03345165248978	2.24032998822459	86.35364931474	1.50470606193532e-20	2.98709801692945e-18
"PladumEVm032533"	3.86114351505905	1.48814414003734	85.1607132401676	2.75073332280128e-20	5.42982325227988e-18
"PladumEVm100167"	3.98826961996787	2.64723172830431	84.9874227760955	3.00269011939281e-20	5.89387584727334e-18
"PladumEVm019133"	3.38600470830025	6.73817480453108	83.0612992283211	7.95479318614853e-20	1.55269563760248e-17
"PladumEVm027632"	5.76707171067041	1.67978609876231	82.8227407219503	8.97514658754098e-20	1.74212581456719e-17
"PladumEVm065722"	2.83597510576045	3.55802892627388	82.0923697481654	1.29873021120813e-19	2.50697982593374e-17
"PladumEVm044890"	2.73193081739739	3.14956976353488	81.8334519510388	1.48051355911237e-19	2.8421792990015e-17
"PladumEVm092366"	-3.97810116121269	6.06899524057529	81.215299761138	2.02418789661978e-19	3.86465032349718e-17
"PladumEVm036243"	-3.73833057151472	2.11236379115631	80.2451271995103	3.3072706262596e-19	6.28003958754805e-17
"PladumEVm031587"	2.19916335856292	5.58939504363849	80.1492914329073	3.47163130589386e-19	6.55650411873652e-17
"PladumEVm020889"	-2.76275083056815	2.17910533006126	80.0324670826416	3.68307842084918e-19	6.91844499709943e-17
"PladumEVm002174"	-3.87466603727389	2.67306549995796	79.3242608327452	5.27084717816854e-19	9.84802831861127e-17
